key,Sentence,checked
8952,"ఈ మేరకు రెండు సిరీస్‌లకు సంబంధించి సోమవారం విడుదల చేసిన 15 మందితో కూడిన జట్టు నుంచి గేల్‌ పేరు లేదు.
",0
8953,"వ్యక్తిగత కారణాలతో కొంతకాలం విశ్రాంతి కావాలని గేల్‌ కోరడంతో భారత్‌తో సిరీస్‌తో పాటు బంగ్లాదేశ్‌తో సిరీస్‌కు కూడా అతన్ని పక్కను పెట్టారు.
",0
8954,"కాగా, భారత్‌తో జరుగనున్న టీ 20 సిరీస్‌లో డారెన్‌ బ్రేవో, పొలార్డ్‌లకు అవకాశం కల్పించారు.
",0
8955,"గాయం కారణంగా వన్డే సిరీస్‌ నుంచి పక్కను పెట్టిన ఆండ్రీ రస్సెల్‌కు మాత్రం టీ20 జట్టులో చోటు కల్పించారు.
",0
8956,"వన్డే సిరీస్‌కు జేసన్‌ హోల్డర్‌ సారథిగా వ్యవహరిస్తుండగా, టీ 20 సిరీస్‌కు కార్లోస్‌ బ్రాత్‌వైట్‌ను కెప్టెన్‌గా నియమించారు.
",0
8957,"లిస్ట్‌-ఏ క్రికెట్‌కు గేల్‌ గడ్‌బ.
",0
8958,"లిస్ట్‌-ఏ క్రికెట్‌ నుంచి గేల్‌ వైదొలుగుతున్నట్లు ప్రకటించాడు.
",0
8959,"జమైకాకు చెందిన గేల్‌ బ్రిజ్‌టౌన్‌లో జమైకాకు బార్బడోస్‌కు మధ్య జరిగిన లిస్ట్‌-ఏ వన్డేనే తన ఆఖరి మ్యాచ్‌ అని ప్రకటించాడు.
",0
8960,"ఈ మ్యాచ్‌లో గేల్‌ బ్యాటింగ్‌కు వచ్చినప్పుడు ఇరుజట్ల సభ్యులు గాడ్‌ ఆఫ్‌ ఆనర్‌తో స్వాగతం పలికారు.
",0
8961,"ఈ మ్యాచ్‌లో 122 పరుగులు చేసి సెంచరీతో తన కెరీర్‌ను ముగించాడు.
",0
8962,"ఈ మ్యాచ్‌కు కెప్టెన్‌గా కూడా వ్యవహరించాడు.
",0
8963,"అనంతరం గేల్‌ మాట్లాడుతూ ‘జమైకాకు 25 ఏళ్ల పాటు ప్రాతినిధ్యం వహించడం, ఆఖరి మ్యాచ్‌ను సెంచరీతో ముగించడం చాలా సంతోషంగా ఉంది.
",0
8964,"2019 ప్రపంచ కప్‌ ఆడాలని కోరుకుంటున్నా’ అని అన్నాడు.
",0
8965,"క్రీడాస్ఫూర్తిపై అశ్విన్‌కు పాఠం చెప్పం.
",0
8966,"న్యూఢిల్లీ : ‘క్రీడా స్ఫూర్తి గురించి రవిచంద్రన్‌ అశ్విన్‌కు లెక్చర్‌ ఇవ్వం’ అని బీసీసీఐ అధికారి ఒకరు తెలిపారు.
",0
8967,"అతడు నిబంధనలకు లోబడే మన్కడింగ్‌ చేశాడని వెల్లడించారు.
",0
8968,"రాజస్థాన్‌ రాయల్స్‌తో జరిగిన మ్యాచ్‌లో జోరు మీదున్న జోస్‌ బట్లర్‌ను కింగ్స్‌ ఎలెవన్‌ పంజాబ్‌ సారథి అశ్విన్‌ మన్కడ్‌ ఔట్‌ చేశాడు.
",0
8969,"నాన్‌ స్ట్రైకర్‌ వైపునున్న బట్లర్‌ బంతి వేసేలోపే క్రీజు దాటి వెళ్లడంతో యాష్‌ బంతిని వికెట్లకు హెచ్చరించకుండానే గిరాటేశాడు.
",0
8970,"ఇది వివాదాస్పదమైంది.
",0
8971,"రాయల్స్‌ బ్రాండ్‌ అంబాసిడర్‌ షేన్‌వార్న్‌, కోచ్‌ ప్యాడీ అప్టన్‌ మన్కడింగ్‌ చేయడాన్ని తప్పుబట్టారు.
",0
8972,"‘క్రీడాస్ఫూర్తి గురించి అశ్విన్‌కు ఎలాంటి పాఠం చెప్పం.
",0
8973,"ఆట నిబంధనలకు లోబడే అతడా ఆ పని చేశాడు.
",0
8974,"నిబంధనల ప్రకారం ఆడించేందుకు మైదానంలో అంపైర్లు, రిఫరీలు ఉన్నారు.
",0
8975,"అందుకే బీసీసీఐ ఈ వ్యవహారంలో జోక్యం చేసుకోదు.
",0
8976,"ఇక షేన్‌వార్న్‌ విషయమే తీసుకుంటే అతడు రాయల్స్‌ బ్రాండ్‌ అంబాసిడర్‌ అని తటస్థ వ్యక్తి కాడని గుర్తుంచుకోవాలి’ అని ఆ అధికారి అన్నారు.
",0
8977,"కథ ముగిసిందా..?.
",0
8978,"(విశాలాంధ్ర స్పోర్ట్స్‌ డెస్క్‌).
",0
8979,"దినేశ్‌ కార్తీక్‌.
",0
8980,"ధోనీ కంటే ముందే జాతీయ జట్టులో అడుగుపెట్టినా.
",0
8981,"ఎన్నో కీలక మ్యాచుల్లో విజయాలు అందించినా.
",0
8982,"ఇప్పటికీ జట్టులో అతడి స్థానం ప్రశ్నార్ధకమే.
",0
8983,"ఇప్పుడు ప్రపంచ కప్‌ ముందు ఆసీస్‌తో జరుగనున్న వన్డే సిరీస్‌కు అతడికి సెలక్టర్ల నుంచి మొండి చేయ్యే లభించిది.
",0
8984,"దీంతో అతడి ప్రపంచ కప్‌ ఆశలపై సెలక్టర్లు నీళ్లు జల్లి నట్టేన్నా.
",0
8985,"? అనుభవం కంటే దూకుడుకే అవకాశాలు ఇస్తున్నారా.
",0
8986,"? అంటే నిజమనే సమాధానమే వస్తుంది.
",0
8987,"సొంతగడ్డపై ఆస్ట్రేలియాతో తలపడే ఐదు వన్డేల సిరీస్‌ కోసం ఎమ్మెస్కే ప్రసాద్‌ నేతత్వంలోని సెలక్షన్‌ కమిటీ ప్రకటించిన 15 మంది సభ్యుల భారత జట్టులో సీనియర్‌ వికెట్‌ కీపర్‌ దినేశ్‌ కార్తీక్‌కు చోటు దక్కలేదు.
",0
8988,"దాదాపు మూడేళ్ల విరామం తర్వాత వన్డే జట్టులోకి వచ్చిన అనంతరం 2017 నుంచి దినేశ్‌ కార్తీక్‌ 20 మ్యాచ్‌లు ఆడి ఫర్వాలేదనిపించే ప్రదర్శన కనబర్చాడు.
",0
8989,"ఎక్కువ సందర్భాల్లో సుదీర్ఘ ఇన్నింగ్స్‌లు ఆడే అవకాశం రాకపోయినా… జట్టు అవసరాలకు అనుగుణంగా అతను కీలక సమయాల్లో వేర్వేరు స్థానాల్లో రాణించాడు.
",0
